id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31862319,Charming Downtown Condo/Walk2CN/Rogers/FreeParking,238806220,Nayera,,Waterfront Communities-The Island,43.64128985782444,-79.39788739773549,Entire home/apt,1999,2,158,2024-01-06,2.59,2,0,41,STR-2211-HLYVHX
31874635,Fully Furnished Toronto Home for Lease,56404318,Ruchika,,Leaside-Bennington,43.69842,-79.36293,Entire home/apt,150,60,2,2023-01-31,0.07,1,227,0,
31595296,Queen Bed Room 23,235952312,Ya Hua,,Annex,43.6672793,-79.4118558,Private room,159,28,0,,,1,253,0,
31876212,Gorgeous 2 BD w Stunning LAKE View + FREE Parking!,238911240,Melissa,,Waterfront Communities-The Island,43.64406,-79.39346,Entire home/apt,515,28,5,2019-09-26,0.08,6,90,0,
31598045,Beautiful Private Terrace On Willowdale [A2],58113832,Sun,,Newtonbrook East,43.78665,-79.41075,Private room,48,29,26,2022-01-26,0.42,7,180,0,
31876216,Gorgeous 2 BD w Stunning LAKE View + FREE Parking!,38677739,John,,Waterfront Communities-The Island,43.64363,-79.39406,Entire home/apt,515,28,7,2019-08-05,0.11,6,180,0,
31615041,"cozy apartment, little italy.",25953787,Chantel,,Palmerston-Little Italy,43.65882,-79.42427,Entire home/apt,,28,0,,,1,0,0,
31881411,spacious and stylishly decorated  2  bedrooms,238951290,Alex,,High Park-Swansea,43.65425,-79.45257,Entire home/apt,,28,9,2020-10-09,0.15,1,0,0,
32107817,"Big, BRiGHT, Delux room 30 mins to DownTown, HD TV",71257392,Dee &,,O'Connor-Parkview,43.70065,-79.30052,Private room,55,28,12,2024-01-02,0.21,6,259,5,
31882289,Cozy Executive Condo with Parking,238959280,Tania,,Niagara,43.63824,-79.40325,Entire home/apt,,28,3,2019-04-22,0.05,1,0,0,
32108020,"Cozy, bright and relaxing room in Toronto",51846997,Xueyong,,Oakwood Village,43.685448309493275,-79.43238315107627,Private room,50,1,93,2024-01-21,1.56,2,127,38,STR-2012-FTGBHC
32116309,Modern and Luxurious Stay w/ Incredible Lake Views,47414012,Amin,,Mimico (includes Humber Bay Shores),43.62366,-79.4825,Entire home/apt,,28,52,2019-11-03,0.85,1,0,0,
31882293,Cozy & Fun Basement Studio,22884327,Katie,,Little Portugal,43.65138,-79.42758,Entire home/apt,,28,13,2020-06-07,0.21,1,0,0,
31896851,Room near Dundas Square and Subway in Family Home,44215129,Jia,,Bay Street Corridor,43.65978,-79.38274,Private room,400,28,22,2020-03-15,0.40,1,96,0,
32133404,Unwind in a Backyard Oasis - University of Toronto,240599114,Manuel,,University,43.66373,-79.4061,Entire home/apt,1000,2,103,2023-11-13,1.80,4,0,25,STR-2102-GGBKVF
31897145,2 Bedroom Suite near Dundas Square,4356799,Panooyeh,,Church-Yonge Corridor,43.65636,-79.3747,Entire home/apt,,28,27,2023-08-15,0.44,18,82,1,STR-2010-HMWKPR
32136351,You're in a Beautiful Flavorful Part of the City.,2607156,Craig,,South Parkdale,43.64026,-79.42814,Entire home/apt,214,28,113,2023-11-12,1.86,1,180,31,STR-2301-GVQHHV
31898846,"Modern Suite, King Bed, Full Kitchen, w/ Parking",2793069,Sichao,,Pleasant View,43.7982764,-79.3355392,Entire home/apt,155,7,122,2023-12-06,2.00,1,177,9,STR-2012-FQVDVC
32138803,No Cleaning Fee  - Centrally Located Westside Apt,49306019,Nathan,,Beechborough-Greenbrook,43.69318,-79.47945,Private room,115,3,41,2023-09-03,1.29,1,179,8,STR-2106-HGZDVJ
31900559,Beautiful Home in Bayview Village. Steps to subway,24112557,Chur,,Willowdale East,43.7674,-79.38832,Entire home/apt,,365,18,2020-01-01,0.30,2,268,0,
31928424,Castle View • Two Bedroom,20760617,Robin,,Casa Loma,43.67878,-79.409744,Entire home/apt,175,28,1,2019-07-27,0.02,2,362,0,
32147648,Beautifully decorated room - King Street Townhouse,122749620,Aakriti,,Niagara,43.64296,-79.40671,Private room,,28,8,2019-09-13,0.14,2,0,0,
31931106,Luxury Suite steps to the CN Tower Free Parking,239411577,Camron,,Waterfront Communities-The Island,43.63985,-79.39828,Entire home/apt,229,28,29,2023-10-14,0.55,1,179,3,STR-2011-HQRRVK
32155452,"Charming 1 Bedroom Condo, Fashion District",1684087,Pouneh,,Waterfront Communities-The Island,43.64184,-79.39926,Entire home/apt,83,28,18,2023-06-25,0.30,17,365,1,
31951522,Architect Designed Cozy City Retreat,146673647,Brian,,University,43.65773,-79.40674,Entire home/apt,148,28,98,2023-12-16,1.60,2,241,6,
31955339,Cozy Sunroom and Kitchen,189669755,Denise,,Corso Italia-Davenport,43.67279,-79.4443,Private room,55,28,9,2023-07-15,0.18,2,1,1,
32166369,Private room in Scarborough,141360071,Shrmila,,Eglinton East,43.74031,-79.25492,Private room,,28,0,,,3,0,0,
31958683,Gorgeous 2 BD w Stunning LAKE View + FREE Parking!,115442293,Tara,,Waterfront Communities-The Island,43.64283,-79.39198,Entire home/apt,515,28,8,2020-03-05,0.13,5,90,0,
32168062,✨ Huge Room in Shared  House by Finch Subway ✨,11418370,Claude,,Willowdale West,43.77558,-79.4337,Private room,50,31,15,2024-02-06,0.25,13,364,3,
32168287,✨ Basic  Room in Shared  House by Finch Subway ✨,11418370,Claude,,Willowdale West,43.77476,-79.43403,Private room,38,31,23,2024-02-11,0.38,13,365,3,
31963337,Modern Scandi-style Retreat in Dufferin Grove,42611743,Sandy,,Dufferin Grove,43.66052,-79.4311,Entire home/apt,125,28,92,2023-08-20,1.51,2,350,3,STR-2010-FRFXPC
32170366,Dupont cozy room in the house,44964154,Abby,,Annex,43.6693,-79.40978,Private room,,28,11,2019-12-07,0.18,8,0,0,
31966019,3BR - Live the Lifestyle You love In Toronto!,35921234,Jason,,Junction Area,43.66126,-79.47897,Entire home/apt,155,28,40,2023-07-25,0.70,1,225,1,
31983642,Private single bedroom near Dupont,44964154,Abby,,Annex,43.67124,-79.41065,Private room,,29,6,2023-12-01,0.10,8,0,1,
32178797,Gorgeous Annex 2 bdr House,3388423,Daniel,,Annex,43.66682,-79.40929,Entire home/apt,91,4,11,2024-01-26,0.18,2,0,6,STR-2204-HWLHHL
31984443,Cool & Comfortable Step Down Apartment,506119636,Ori,,Little Portugal,43.64951,-79.42696,Entire home/apt,85,28,59,2024-01-28,0.97,2,234,6,STR-2009-HYFVBL
32180403,"Elegant 3 Bedroom,2 bathroom Townhouse, Downtown",3244908,Marlena,,Moss Park,43.6532,-79.36184,Entire home/apt,,28,12,2020-03-05,0.21,1,0,0,
32185102,Modern/Cozy Stay W. Spa & Entertainment Retreat,5553760,Alex & Hollyn,,Lambton Baby Point,43.66188,-79.50134,Entire home/apt,123,28,108,2020-03-01,1.78,1,364,0,
31987759,50+Floor M $ Toronto Skyline•Lake Ontario Views,92540259,Xueqing,,Waterfront Communities-The Island,43.64294,-79.38153,Entire home/apt,130,28,121,2023-12-21,2.00,1,166,2,
31987867,Yorkville 29th Floor Celebrity Suite GREAT VIEW,16645321,Pierre-James,,Annex,43.66941,-79.39339,Entire home/apt,,28,68,2023-11-09,1.21,2,85,30,STR-2211-FVWHHR
32195644,"Toronto Modern Deluxe Condo fit 4,多倫多北约克市豪华公寓,可住4人",123815673,Edmond,,Pleasant View,43.77535,-79.32872,Entire home/apt,137,28,38,2024-01-21,0.62,3,76,1,
32198155,A private bedroom in a quiet neighbourhood!,82398690,David,,West Humber-Clairville,43.72278,-79.6212,Private room,50,28,44,2023-10-31,0.75,1,364,2,STR-2305-HWVHHY
31993184,Outstanding Central Yorkville Studio,10100240,Semoon,,Annex,43.67134,-79.39403,Entire home/apt,,29,154,2024-01-31,2.53,1,0,27,STR-2012-GZGBHH
31995804,Private  room near Dupont station,44964154,Abby,,Annex,43.67096,-79.40759,Private room,,31,9,2023-11-01,0.15,8,0,1,
32201920,Downtown,240647362,Gail,,Regent Park,43.65857,-79.36564,Entire home/apt,192,28,76,2023-07-04,1.24,3,90,1,STR-2012-GVRVHH
32010500,The Luxury Escape Unpack Relax Enjoy | Sleeps 12,217899603,Irina,,Henry Farm,43.7712,-79.35836,Entire home/apt,666,28,58,2022-04-30,0.96,2,364,0,STR-2011-JGCKVM
32206135,Cozy 1BED in Bloor West near Junction Triangle,240167414,Sally,,Dovercourt-Wallace Emerson-Junction,43.66268,-79.43668,Entire home/apt,500,28,16,2020-03-17,0.27,1,365,0,
32021180,"Contemporary, elegant house in Central Toronto",86415020,Nad,,Alderwood,43.6102,-79.53433,Entire home/apt,,28,18,2019-09-16,0.31,1,0,0,
32207253,.,241687105,Hong,,L'Amoreaux,43.79838,-79.30183,Private room,,28,0,,,1,0,0,
32022004,Private main floor of large bungalow in Toronto,240091110,Nu Chau Hanh,,Pelmo Park-Humberlea,43.7267,-79.53614,Entire home/apt,,28,15,2023-08-27,0.25,2,18,3,STR-2201-HKYDVK
32214106,Beautiful Pent house condo amazing view!,22292395,Nicholas,,Casa Loma,43.68456,-79.40355,Entire home/apt,,28,0,,,1,0,0,
32022500,"4 BRD Vacation house in North York, ON",240095698,Rafaer,,Downsview-Roding-CFB,43.7321,-79.46162,Entire home/apt,,28,0,,,1,0,0,
32214230,"Bright,Spacious & Clean Room in Down Town Toronto!",66217829,Daniel,,Church-Yonge Corridor,43.66699,-79.37877,Private room,,28,146,2021-05-17,2.43,1,0,0,STR-2101-FXRXVD
32036029,Cozy 1-BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.64977,-79.38828,Entire home/apt,,30,2,2024-01-20,0.03,25,14,1,
32040208,"2 private rooms near Pearson, 3 parking spots wifi",240219368,Matthew,,Mount Olive-Silverstone-Jamestown,43.73594,-79.58586,Private room,,28,4,2019-08-22,0.07,3,0,0,
32219569,Beaches Spacious 1 bedroom,486985,Peter,,Birchcliffe-Cliffside,43.67474,-79.27812,Entire home/apt,,30,0,,,1,0,0,
32040287,Sparkling clean home,235546167,Elouise,,Rouge,43.82306,-79.20539,Private room,48,28,14,2023-07-31,0.26,2,364,1,STR-2205-GLRBHG
32043495,Cozy Den in Trinity-Bellwoods!,240246549,Craig,,Trinity-Bellwoods,43.64687,-79.41712,Entire home/apt,,28,44,2020-03-21,0.73,1,0,0,
32049504,Elegant 2 BD Waterfront Condo Downtown Toronto,238911240,Melissa,,Waterfront Communities-The Island,43.6378,-79.39979,Entire home/apt,528,28,8,2022-06-18,0.13,6,270,0,STR-2108-HCPPHJ
32049716,Corner Penthouse with Skyline and Lake View,238911240,Melissa,,Waterfront Communities-The Island,43.64128,-79.39249,Entire home/apt,1895,28,35,2022-02-18,0.59,6,180,0,STR-2108-GKCVHF
32050365,One bed room apartment willodale North York,156421256,Marjan,,Willowdale East,43.77157,-79.40528,Entire home/apt,,28,0,,,2,0,0,
32063517,Bright Master bedroom in 2 bedroom apartment,55341991,Baris,,Leaside-Bennington,43.71623,-79.35894,Private room,,28,0,,,1,0,0,
32064965,"Charming studio,heart of fashion district DOWNTOWN",169132285,Reyhana,,Niagara,43.64489,-79.4096,Entire home/apt,,28,4,2019-09-08,0.07,1,0,0,
32065802,Penthouse Studio Suite in Mid-Town Toronto!,174953313,Marc,,Mount Pleasant West,43.69737,-79.39445,Entire home/apt,,28,7,2019-08-26,0.12,2,0,0,
32065900,Amazing master bedroom in penthouse downtown by CN,154414224,Harry,,Waterfront Communities-The Island,43.63778,-79.39154,Private room,,28,7,2019-10-04,0.12,2,0,0,
32071480,"Blue, Safe & Cozy near Sunnybrook & Glendon",50019105,Fariba,,Lawrence Park South,43.72238161193562,-79.3925974169026,Private room,57,2,38,2024-02-01,0.63,9,166,15,STR-2204-FQBVHC
32223985,Garden Suite * fibre internet * monthly discount *,2343887,Liora,,Dovercourt-Wallace Emerson-Junction,43.66472,-79.42413,Entire home/apt,73,30,25,2024-01-31,0.42,2,228,2,
32081625,Bed & Bath with Yard Oasis - University of Toronto,240599114,Manuel,,University,43.6619,-79.40563,Private room,84,2,120,2024-01-18,1.97,4,14,7,STR-2102-GGBKVF
32232905,Cozy Studio in Little Portugal,59605643,Luisa,,Little Portugal,43.65139,-79.42614,Entire home/apt,95,28,160,2023-11-17,2.62,1,50,2,
32083128,Stylish Two Bedroom + Bath & Exec. Beds - UofT,240599114,Manuel,,University,43.66345,-79.40432,Private room,105,2,117,2024-01-28,1.91,4,13,15,STR-2102-GGBKVF
32083529,Stunning Two BR + Den + Bath & Luxury Bed - UofT,240599114,Manuel,,University,43.66172,-79.40613,Private room,101,2,147,2024-01-28,2.41,4,18,12,STR-2102-GGBKVF
32244781,Private Room with Bathroom,37706315,Michael,,Willowdale East,43.77632,-79.39591,Private room,99,28,4,2023-09-02,0.46,1,89,4,STR-2212-JDVBHZ
32083869,Private bedroom furnished with attached washroom,115943837,Hiren,,Mount Olive-Silverstone-Jamestown,43.75996,-79.58792,Private room,100,28,34,2020-03-05,0.58,1,365,0,
32084360,Quiet Space in a Loud City,240620471,Kevin,,Banbury-Don Mills,43.74478,-79.34242,Private room,42,28,13,2023-11-12,0.21,3,0,5,STR-2110-GMYBHG
32270378,Downtown - Queen W. St - Bright Studio,242156956,Annick,,Niagara,43.64614,-79.40855,Entire home/apt,,28,1,2019-02-24,0.02,1,0,0,
32670401,aluga se quartos Toronto North york,245652041,Antonio,,Pleasant View,43.79179,-79.33247,Private room,,28,1,2019-03-03,0.02,1,365,0,
32287375,Private bedroom upstairs,24085234,Cristina,,Caledonia-Fairbank,43.68796,-79.45869,Private room,45,28,4,2022-02-02,0.07,6,31,0,
32287407,Charming & cozy apartment in Toronto's gay village,44108400,David,,Church-Yonge Corridor,43.66333,-79.38154,Entire home/apt,,28,0,,,1,0,0,
32673007,LTR- Master R102,32563638,Wei,,Newtonbrook East,43.78722,-79.41322,Private room,60,28,11,2023-12-03,0.20,3,350,6,STR-2311-HTSHHY
32673757,"Clean and convenient room (washer, dryer included)",129038590,Peng,,Pleasant View,43.78814,-79.34014,Private room,,28,0,,,2,0,0,
32674281,growing oasis in the east,106772476,Alix,,Birchcliffe-Cliffside,43.70643,-79.26006,Private room,44,28,6,2022-05-17,0.10,4,177,0,
32687962,Roncesvalles/Parkdale Private Apartment,6273792,Halysha,,Roncesvalles,43.64471,-79.43965,Entire home/apt,,28,5,2021-08-29,0.09,1,0,0,STR-2106-GVBPHH
32689111,apple’s warm home苹果树太阳暖暖窝,214456147,Zhen,,Don Valley Village,43.77915,-79.35169,Private room,,28,0,,,1,0,0,
32288674,Beautiful Upper Beaches Area Bungalow With Parking,242363949,Jonathan,,Birchcliffe-Cliffside,43.68367,-79.2773,Entire home/apt,164,1,107,2024-01-14,1.77,1,181,37,STR-2204-FDVVHB
32695509,Private 2 beds suite Toronto,146328351,Thi,,Stonegate-Queensway,43.6353,-79.5193,Private room,123,6,162,2024-02-01,2.71,5,143,23,STR-2009-FHCHBB
32292295,Cozy DT apartment 3m walk to Wellesley station.,242389428,Pavel,,Church-Yonge Corridor,43.6667,-79.38139,Private room,,28,52,2020-01-26,0.88,1,0,0,
32710379,Master Bedroom near York Uni/Vaughan Metro,187903940,Nakib,,York University Heights,43.76915,-79.5015,Private room,,28,31,2020-03-29,0.52,5,0,0,STR-2012-HLXVHK
32297386,PrivateLivingRoomSpace in the heart of DT Toronto.,202071963,Neal,,Church-Yonge Corridor,43.66242,-79.37801,Shared room,,29,92,2021-10-20,1.51,5,14,0,
32714442,Fully furnished upper floor room close to TTC,22763728,Pouya,,Downsview-Roding-CFB,43.72869,-79.46705,Private room,,28,3,2019-12-27,0.06,1,0,0,
32314336,Elegant Toronto Bedroom near York Uni/VMC,187903940,Nakib,,York University Heights,43.76769,-79.50162,Private room,,28,9,2019-12-31,0.15,5,0,0,STR-2012-HLXVHK
32335863,Luxury 2 bedrooms in heart of North York !,242772849,Sanaz,,Willowdale East,43.75577,-79.40492,Entire home/apt,,28,24,2020-08-29,0.40,1,0,0,
32721977,AMAZING DOWNTOWN TORONTO CONDO BREATHTAKING VIEWS,17738768,Moun,,Niagara,43.63742,-79.40567,Entire home/apt,105,30,160,2023-09-01,2.67,1,306,4,
32724418,Unit 4 - Queen St East Studio Apt,21382885,Peter,,Moss Park,43.65502,-79.36789,Entire home/apt,85,28,43,2024-01-14,0.71,2,88,4,Exempt
32339751,Modern Residence with Parking @ Heart of Downtown,1424576,Mahe,,Church-Yonge Corridor,43.66236599498351,-79.38079374090456,Entire home/apt,175,3,60,2023-11-05,1.18,1,0,24,STR-2104-HFPKVJ
32735070,Beautiful home in the heart of Beach neighbourhood,39179901,Scott,,The Beaches,43.67278,-79.30363,Entire home/apt,570,3,23,2023-08-21,0.40,1,119,10,STR-2305-HJZDVX
32340936,Chic & Modern King West 1 Bed + Sofa Bed Condo,125217722,Gurmeet,,Waterfront Communities-The Island,43.64191,-79.39915,Entire home/apt,170,28,107,2023-11-11,1.81,1,57,4,STR-2010-GZFXPH
32735994,2R New Modern Downtown 1 Bedrm Apt Prime Location,9923100,Ed,,Church-Yonge Corridor,43.66531,-79.38272,Entire home/apt,78,28,6,2023-12-22,0.17,15,289,2,
32341184,Private SPACIOUS Basement Apartment!,38096038,Tonya,,Eglinton East,43.74318,-79.23191,Entire home/apt,81,28,55,2022-11-19,0.91,1,364,0,STR-2010-JDWKPM
32738331,"Hard Loft, Lower Level Studio",30974496,Francesca,,Dovercourt-Wallace Emerson-Junction,43.66219,-79.4336,Entire home/apt,157,3,36,2023-12-04,0.62,1,301,17,STR-2207-HSGVHL
32747409,Ready Move-In-Furnished-300 Front - 1 BR/1BTH,169697179,DelSuites,,Waterfront Communities-The Island,43.64337,-79.39013,Entire home/apt,,30,9,2022-05-30,0.17,29,241,0,
32747998,So cheap room !!!,246273878,André,,Broadview North,43.68749,-79.351,Shared room,,28,0,,,1,0,0,
32357508,Walk to Sports Venues From a Chic Condo Next to the CN Tower,242949719,Mohd,,Waterfront Communities-The Island,43.6431,-79.38842,Entire home/apt,130,31,48,2022-05-08,0.79,1,228,0,
32748326,40th+ Floor Lake View Condo beside CN Tower,246277935,Zhijun,,Waterfront Communities-The Island,43.64327,-79.38159,Entire home/apt,85,28,127,2024-02-11,2.11,2,106,8,
32358527,Family Friendly Home,2674395,Christine,,South Riverdale,43.66387,-79.33359,Entire home/apt,550,10,0,,,2,200,0,STR-2301-HXBDVY
32749437,"Walkable to subway&near YYZ airport, free parking",237418707,Jiayin,,Islington-City Centre West,43.63391,-79.54597,Private room,51,28,167,2023-11-30,2.79,8,74,40,STR-2009-HSFVBL
32380534,1 BR in Modern Condo - 8 mins to Pearson Airport,59384671,Vignesh,,Etobicoke West Mall,43.64057,-79.56274,Private room,,28,4,2019-10-06,0.07,1,0,0,
32749751,"Bright, spacious and convenient 3-brm townhouse",465797403,Yue Hong,,Victoria Village,43.72609,-79.31116,Entire home/apt,300,2,59,2024-01-31,2.95,1,104,33,STR-2205-HTMRVL
32380820,Christie House Toronto,243144460,Robin,,Annex,43.67176,-79.42143,Entire home/apt,877,2,8,2023-09-03,0.43,2,178,3,STR-2206-GJBXVF
32759853,"2 Bedroom Minutes from Dundas Square, Ryerson University",4356799,Panooyeh,,Moss Park,43.65792,-79.37316,Entire home/apt,,28,29,2023-03-22,0.48,18,82,1,STR-2010-HMWKPR
32761584,1 bedroom in a shared cozy 2 bedroom Townhouse,5675204,Julie,,Kensington-Chinatown,43.64866,-79.40249,Private room,,28,0,,,2,0,0,
32381744,2-storey Loft+Private Patio in Downtown Toronto,24603409,Sepi,,Niagara,43.64065,-79.41468,Entire home/apt,,28,20,2023-01-16,0.33,1,0,0,STR-2211-HYVBHZ
32764416,Home sweet home,161058826,Arif,,Parkwoods-Donalda,43.75061,-79.31379,Private room,,28,0,,,1,0,0,
32384432,3 Bedroom Bungalow near All Amenities-West Toronto,243174136,Irene,,Islington-City Centre West,43.63524,-79.55158,Entire home/apt,169,28,49,2023-04-29,0.81,1,228,1,STR-2101-FQGBHC
32775407,The Serene City Escape (Perfect location for TIFF),3726659,Izzy,,Waterfront Communities-The Island,43.64069,-79.39724,Entire home/apt,,28,27,2019-09-18,0.46,1,0,0,
32402962,QUITE & CONVENIENT Private room (private bathroom),129038590,Peng,,Pleasant View,43.7881,-79.34022,Private room,,28,3,2019-03-31,0.05,2,0,0,
32779613,Cabbagetown Corner House at Riverdale Park West.,9815163,Nico,,Cabbagetown-South St.James Town,43.66468,-79.36128,Entire home/apt,300,6,44,2022-10-10,0.74,1,39,0,STR-2306-GQWRVT
32408152,Luxurious 1 bedroom + Den in downtown Toronto!!!,207426501,H,,Waterfront Communities-The Island,43.64334,-79.37575,Entire home/apt,,359,0,,,1,0,0,
32781031,A colorful cozy place! whimsical backyard!,495202,Marlena,,Dovercourt-Wallace Emerson-Junction,43.66178,-79.431,Private room,,28,79,2020-03-05,1.31,1,179,0,
32417969,Beautiful location in the heart of the city,179831307,Linda,,Waterfront Communities-The Island,43.64954,-79.36267,Private room,,28,9,2020-04-01,0.16,1,0,0,STR-2010-HJCKPJ
32791320,New Private Basement Suite Near Airport,18887905,Marcel,,Rexdale-Kipling,43.72378,-79.56539,Entire home/apt,,28,11,2019-08-30,0.19,1,0,0,
32448661,Happy home 3,146386026,Mohamed,,Don Valley Village,43.78914,-79.36245,Private room,60,28,24,2022-03-25,0.40,3,319,0,
32455588,New Annex Flat w patio - parking available,7788565,Konstantinos,,Annex,43.67007,-79.41207,Entire home/apt,104,30,63,2023-11-01,1.11,2,75,3,STR-2205-FWZRVD
32803690,Centrally located to EVERYTHING,4700402,Mehdi,,Church-Yonge Corridor,43.66935,-79.38243,Entire home/apt,,28,37,2020-03-09,0.61,1,0,0,
32471404,"Artful, Modern Apt in TO's Best Neighbourhood",2056333,Brandy,,Kensington-Chinatown,43.65551,-79.40162,Entire home/apt,140,2,3,2023-08-27,0.46,1,28,3,STR-2304-FMXVHQ
32811056,"Private, Spacious w/Kitchen & Laundry by Greektown",58473437,Jenny,,Broadview North,43.68426,-79.35522,Entire home/apt,,28,19,2019-08-17,0.32,1,0,0,STR-2101-FPBKVC
32474211,Unique Quiet & Humble Apt.,16532893,Kyle,,Moss Park,43.65227,-79.37197,Entire home/apt,,28,0,,,1,0,0,
32814111,"King Bed Suite w/Balcony 2TV’S, Bidet & Parking",212832355,Allan,,Waterfront Communities-The Island,43.64366,-79.38826,Entire home/apt,333,28,70,2022-07-22,1.20,5,4,0,
